ID,SalePrice,YearBuilt,YrSold,Size,Floor,N_Parkinglot,N_elevators,N_FacilitiesNearBy,N_FacilitiesNearBy,N_FacilitiesNearBy,N_SchoolNearBy
2057,194690,2006,2011,903,14,181,11,3,1,1,3
2058,71238,1997,2011,558,15,56,4,7,1,1,0
2059,180530,2009,2011,910,20,203,5,2,1,0,1
2060,180530,2006,2011,811,8,184,0,2,1,1,2
2061,181415,2006,2011,811,5,184,0,2,1,1,2
2062,185840,2006,2011,811,8,184,0,2,1,1,2
2063,432743,2007,2011,1629,17,605,5,4,1,1,1
2064,432743,2007,2011,1629,18,605,5,4,1,1,1
2065,271681,2006,2011,1437,13,536,11,1,1,1,1
2066,197345,2006,2011,914,9,536,11,1,1,1,1
2067,196460,2006,2011,818,15,536,11,1,1,1,1
2068,241592,2007,2011,1394,13,524,10,2,2,2,2
2069,212389,2008,2011,914,5,475,14,3,1,1,2
2070,117699,1993,2011,644,9,536,20,6,2,1,5
2071,159292,1992,2011,1448,13,79,8,5,1,1,4
2072,112389,1993,2011,644,3,536,20,6,2,1,5
2073,117699,2005,2011,572,11,798,0,5,2,1,4
2074,137168,1993,2011,914,15,536,20,6,2,1,5
2075,146017,1993,2011,914,17,536,20,6,2,1,5
2076,192035,2005,2011,914,19,798,0,5,2,1,4
2077,74336,1992,2011,576,10,0,10,7,1,1,5
2078,218584,2007,2011,914,24,524,10,2,2,2,2
2079,183185,1992,2011,1448,13,79,8,5,1,1,4
2080,116814,1993,2011,644,4,536,20,6,2,1,5
2081,39823,1992,2011,355,2,0,10,7,1,1,5
2082,198230,2008,2011,829,17,475,14,3,1,1,2
2083,159292,1986,2011,1131,13,0,27,5,1,0,1
2084,336283,2007,2011,1643,7,1270,16,3,1,1,2
2085,168141,1986,2011,1313,11,0,27,5,1,0,1
2086,147787,1986,2011,914,12,0,27,5,1,0,1
2087,252212,2007,2011,868,17,1270,16,3,1,1,2
2088,190265,2006,2011,903,12,181,11,3,1,1,3
2089,82300,1997,2011,644,10,56,4,7,1,1,0
2090,183185,2009,2011,910,18,203,5,2,1,0,1
2091,221238,2009,2011,1160,19,203,5,2,1,0,1
2092,232743,2006,2011,1437,2,536,11,1,1,1,1
2093,168141,2006,2011,914,4,536,11,1,1,1,1
2094,192920,2006,2011,818,5,536,11,1,1,1,1
2095,243362,2006,2011,1149,7,536,11,1,1,1,1
2096,200884,2008,2011,829,12,475,14,3,1,1,2
2097,115044,2005,2011,572,1,798,0,5,2,1,4
2098,212389,1993,2011,2337,10,536,20,6,2,1,5
2099,210619,2007,2011,914,8,524,10,2,2,2,2
2100,197345,2008,2011,829,11,475,14,3,1,1,2
2101,172566,2008,2011,829,13,475,14,3,1,1,2
2102,73893,1992,2011,576,9,0,10,7,1,1,5
2103,192920,2005,2011,914,8,798,0,5,2,1,4
2104,201769,2008,2011,829,17,475,14,3,1,1,2
2105,96460,1993,2011,644,1,536,20,6,2,1,5
2106,214159,1993,2011,1451,17,536,20,6,2,1,5
2107,260176,2008,2011,1167,12,475,14,3,1,1,2
2108,126991,2005,2011,572,5,798,0,5,2,1,4
2109,123008,2005,2011,572,6,798,0,5,2,1,4
2110,99557,1993,2011,644,1,536,20,6,2,1,5
2111,197345,2005,2011,914,12,798,0,5,2,1,4
2112,117256,1993,2011,644,7,536,20,6,2,1,5
2113,49557,1992,2011,355,13,0,10,7,1,1,5
2114,216814,2007,2011,868,3,1270,16,3,1,1,2
2115,212389,2007,2011,868,4,1270,16,3,1,1,2
2116,176106,1986,2011,1313,12,0,27,5,1,0,1
2117,203539,1986,2011,1377,6,0,27,5,1,0,1
2118,219469,2007,2011,868,20,1270,16,3,1,1,2
2119,223893,2007,2011,868,19,1270,16,3,1,1,2
2120,178761,2006,2011,903,3,181,11,3,1,1,3
2121,207964,1986,2011,1377,7,0,27,5,1,0,1
2122,218141,2007,2011,868,4,1270,16,3,1,1,2
2123,415929,2007,2011,1928,12,1270,16,3,1,1,2
2124,119469,1997,2011,914,15,56,4,7,1,1,0
2125,183185,2009,2011,910,18,203,5,2,1,0,1
2126,190265,2009,2011,910,9,203,5,2,1,0,1
2127,178318,2006,2011,814,14,184,0,2,1,1,2
2128,193805,2006,2011,636,20,184,0,2,1,1,2
2129,201769,2006,2011,910,4,184,0,2,1,1,2
2130,419469,2007,2011,1629,9,605,5,4,1,1,1
2131,407079,2007,2011,1629,5,605,5,4,1,1,1
2132,432743,2007,2011,1629,10,605,5,4,1,1,1
2133,247787,2006,2011,1149,5,536,11,1,1,1,1
2134,274336,2006,2011,1412,7,536,11,1,1,1,1
2135,117699,1993,2011,644,16,536,20,6,2,1,5
2136,42477,1992,2011,355,2,0,10,7,1,1,5
2137,79203,1992,2011,576,13,0,10,7,1,1,5
2138,228318,1993,2011,1761,5,536,20,6,2,1,5
2139,120353,1993,2011,644,15,536,20,6,2,1,5
2140,247787,2007,2011,1394,19,524,10,2,2,2,2
2141,144247,1993,2011,914,4,536,20,6,2,1,5
2142,141592,1993,2011,914,15,536,20,6,2,1,5
2143,272566,2007,2011,1366,14,524,10,2,2,2,2
2144,221238,2008,2011,914,6,475,14,3,1,1,2
2145,264601,2007,2011,1419,18,524,10,2,2,2,2
2146,209734,2005,2011,914,22,798,0,5,2,1,4
2147,194690,2007,2011,914,4,524,10,2,2,2,2
2148,230088,2005,2011,1184,11,798,0,5,2,1,4
2149,162831,2005,2011,743,14,798,0,5,2,1,4
2150,130088,2005,2011,572,16,798,0,5,2,1,4
2151,203539,1993,2011,1761,8,536,20,6,2,1,5
2152,202654,2008,2011,829,8,475,14,3,1,1,2
2153,112831,1993,2011,644,4,536,20,6,2,1,5
2154,216814,2008,2011,914,18,475,14,3,1,1,2
2155,170796,1986,2011,1131,6,0,27,5,1,0,1
2156,168141,1986,2011,1313,10,0,27,5,1,0,1
2157,238938,2007,2011,868,13,1270,16,3,1,1,2
2158,158407,1986,2011,1131,3,0,27,5,1,0,1
2159,284955,2007,2011,1387,4,1270,16,3,1,1,2
2160,209734,1986,2011,1377,10,0,27,5,1,0,1
2161,247787,1986,2011,2092,3,0,27,5,1,0,1
2162,238053,2007,2011,868,26,1270,16,3,1,1,2
2163,85840,1997,2011,644,11,56,4,7,1,1,0
2164,216814,2006,2011,910,9,184,0,2,1,1,2
2165,159292,2006,2011,814,16,184,0,2,1,1,2
2166,333628,2007,2011,1629,15,605,5,4,1,1,1
2167,330088,2006,2011,2056,21,536,11,1,1,1,1
2168,250442,2006,2011,1149,9,536,11,1,1,1,1
2169,194690,2006,2011,818,3,536,11,1,1,1,1
2170,253982,2006,2011,1149,14,536,11,1,1,1,1
2171,225663,1993,2011,2337,6,536,20,6,2,1,5
2172,106194,1992,2011,914,14,79,8,5,1,1,4
2173,183628,2005,2011,914,17,798,0,5,2,1,4
2174,270796,2007,2011,1366,8,524,10,2,2,2,2
2175,300884,2007,2011,1448,29,524,10,2,2,2,2
2176,124778,2005,2011,572,4,798,0,5,2,1,4
2177,194690,2005,2011,914,8,798,0,5,2,1,4
2178,229203,2005,2011,1184,4,798,0,5,2,1,4
2179,199115,2008,2011,829,5,475,14,3,1,1,2
2180,131415,2005,2011,572,12,798,0,5,2,1,4
2181,227433,2008,2011,914,7,475,14,3,1,1,2
2182,119469,1993,2011,644,14,536,20,6,2,1,5
2183,159292,1992,2011,1448,5,79,8,5,1,1,4
2184,174336,2005,2011,914,1,798,0,5,2,1,4
2185,243362,2007,2011,1366,4,524,10,2,2,2,2
2186,181415,2005,2011,914,24,798,0,5,2,1,4
2187,185840,2005,2011,914,24,798,0,5,2,1,4
2188,81415,1992,2011,576,14,0,10,7,1,1,5
2189,101769,1992,2011,644,10,79,8,5,1,1,4
2190,159557,2005,2011,743,2,798,0,5,2,1,4
2191,100000,1992,2011,644,10,79,8,5,1,1,4
2192,192035,2008,2011,829,2,475,14,3,1,1,2
2193,211150,2008,2011,914,7,475,14,3,1,1,2
2194,159292,1993,2011,1451,25,536,20,6,2,1,5
2195,163716,2005,2011,743,5,798,0,5,2,1,4
2196,253097,2007,2011,868,23,1270,16,3,1,1,2
2197,238053,2007,2011,868,25,1270,16,3,1,1,2
2198,150442,1986,2011,914,5,0,27,5,1,0,1
2199,185840,2006,2011,903,11,181,11,3,1,1,3
2200,194690,2006,2011,903,6,181,11,3,1,1,3
2201,194690,2007,2011,868,12,1270,16,3,1,1,2
2202,176991,2006,2011,903,1,181,11,3,1,1,3
2203,155752,1986,2011,1131,1,0,27,5,1,0,1
2204,117699,1978,2011,903,12,0,4,3,2,1,3
2205,176991,2006,2011,903,1,181,11,3,1,1,3
2206,85398,1997,2011,644,10,56,4,7,1,1,0
2207,68141,1997,2011,558,13,56,4,7,1,1,0
2208,185840,2009,2011,910,15,203,5,2,1,0,1
2209,207964,2006,2011,910,18,184,0,2,1,1,2
2210,192920,2006,2011,811,18,184,0,2,1,1,2
2211,79646,1985,2011,587,10,76,2,5,1,1,1
2212,419469,2007,2011,1629,8,605,5,4,1,1,1
2213,383185,2007,2011,1483,13,605,5,4,1,1,1
2214,207964,2008,2011,829,12,475,14,3,1,1,2
2215,181415,1993,2011,1761,16,536,20,6,2,1,5
2216,78318,1992,2011,576,13,0,10,7,1,1,5
2217,78761,1992,2011,576,15,0,10,7,1,1,5
2218,43362,1992,2011,355,5,0,10,7,1,1,5
2219,232743,2005,2011,1184,15,798,0,5,2,1,4
2220,51327,1992,2011,355,6,0,10,7,1,1,5
2221,248672,2007,2011,1394,15,524,10,2,2,2,2
2222,210619,2008,2011,829,8,475,14,3,1,1,2
2223,70796,1993,2011,644,15,536,20,6,2,1,5
2224,169911,2005,2011,743,17,798,0,5,2,1,4
2225,137168,2005,2011,572,7,798,0,5,2,1,4
2226,227433,2008,2011,914,20,475,14,3,1,1,2
2227,84070,1992,2011,576,13,0,10,7,1,1,5
2228,264424,2008,2011,1167,8,475,14,3,1,1,2
2229,132743,1986,2011,914,12,0,27,5,1,0,1
2230,278761,2007,2011,1387,6,1270,16,3,1,1,2
2231,151327,1986,2011,1131,1,0,27,5,1,0,1
2232,216814,1986,2011,1377,8,0,27,5,1,0,1
2233,230088,2007,2011,868,25,1270,16,3,1,1,2
2234,221238,1986,2011,1377,2,0,27,5,1,0,1
2235,212389,1986,2011,1377,6,0,27,5,1,0,1
2236,223893,2007,2011,868,18,1270,16,3,1,1,2
2237,176991,1986,2011,1131,6,0,27,5,1,0,1
2238,168141,1986,2011,1131,13,0,27,5,1,0,1
2239,185840,2006,2011,903,11,181,11,3,1,1,3
2240,152212,1986,2011,914,5,0,27,5,1,0,1
2241,189380,2009,2012,910,20,203,5,2,1,0,1
2242,62389,1986,2012,508,3,18,2,5,1,1,3
2243,275663,2006,2012,1412,24,536,11,1,1,1,1
2244,131858,1992,2012,1448,1,79,8,5,1,1,4
2245,230088,2005,2012,1184,20,798,0,5,2,1,4
2246,119469,1993,2012,644,16,536,20,6,2,1,5
2247,119469,1993,2012,644,9,536,20,6,2,1,5
2248,108849,2005,2012,572,2,798,0,5,2,1,4
2249,117699,1993,2012,644,17,536,20,6,2,1,5
2250,118584,1993,2012,644,10,536,20,6,2,1,5
2251,161946,1993,2012,914,18,536,20,6,2,1,5
2252,168141,2005,2012,743,16,798,0,5,2,1,4
2253,253097,2007,2012,1419,24,524,10,2,2,2,2
2254,123893,2005,2012,572,5,798,0,5,2,1,4
2255,215044,2008,2012,914,13,475,14,3,1,1,2
2256,197345,2005,2012,914,16,798,0,5,2,1,4
2257,216814,2008,2012,914,2,475,14,3,1,1,2
2258,130973,2005,2012,572,12,798,0,5,2,1,4
2259,157522,1993,2012,914,18,536,20,6,2,1,5
2260,196902,2008,2012,914,1,475,14,3,1,1,2
2261,130088,2005,2012,572,20,798,0,5,2,1,4
2262,113274,1993,2012,644,4,536,20,6,2,1,5
2263,123893,1992,2012,914,16,79,8,5,1,1,4
2264,360176,2007,2012,1643,31,1270,16,3,1,1,2
2265,245132,2007,2012,868,9,1270,16,3,1,1,2
2266,232300,2007,2012,868,21,1270,16,3,1,1,2
2267,154867,1986,2012,914,11,0,27,5,1,0,1
2268,228849,2007,2012,868,25,1270,16,3,1,1,2
2269,190265,2006,2012,903,13,181,11,3,1,1,3
2270,154867,1986,2012,914,11,0,27,5,1,0,1
2271,150442,1986,2012,914,7,0,27,5,1,0,1
2272,389380,2007,2012,1519,26,1270,16,3,1,1,2
2273,225663,2007,2012,868,13,1270,16,3,1,1,2
2274,84070,1997,2012,644,6,56,4,7,1,1,0
2275,87610,1997,2012,644,11,56,4,7,1,1,0
2276,231858,2009,2012,1160,17,203,5,2,1,0,1
2277,192920,2009,2012,914,9,203,5,2,1,0,1
2278,187610,2009,2012,910,16,203,5,2,1,0,1
2279,193805,2006,2012,814,18,184,0,2,1,1,2
2280,220353,2007,2012,1103,13,524,10,2,2,2,2
2281,203539,2005,2012,914,9,798,0,5,2,1,4
2282,150442,1993,2012,914,11,536,20,6,2,1,5
2283,53097,1992,2012,355,8,0,10,7,1,1,5
2284,130973,2005,2012,572,17,798,0,5,2,1,4
2285,216814,2007,2012,914,11,524,10,2,2,2,2
2286,219026,2008,2012,914,9,475,14,3,1,1,2
2287,185840,1993,2012,1451,9,536,20,6,2,1,5
2288,123893,1993,2012,914,23,536,20,6,2,1,5
2289,113274,1993,2012,644,1,536,20,6,2,1,5
2290,228318,2008,2012,914,5,475,14,3,1,1,2
2291,212389,1993,2012,1761,24,536,20,6,2,1,5
2292,223893,2007,2012,1103,5,524,10,2,2,2,2
2293,170796,2005,2012,743,16,798,0,5,2,1,4
2294,192920,2005,2012,914,7,798,0,5,2,1,4
2295,158407,1993,2012,914,15,536,20,6,2,1,5
2296,123893,1993,2012,644,19,536,20,6,2,1,5
2297,130973,2005,2012,572,20,798,0,5,2,1,4
2298,168141,1993,2012,914,23,536,20,6,2,1,5
2299,49734,1992,2012,355,11,0,10,7,1,1,5
2300,247787,2007,2012,1394,27,524,10,2,2,2,2
2301,280973,2007,2012,1366,12,524,10,2,2,2,2
2302,125663,1993,2012,644,13,536,20,6,2,1,5
2303,137168,1992,2012,1448,1,79,8,5,1,1,4
2304,169469,2005,2012,743,21,798,0,5,2,1,4
2305,215929,2007,2012,868,3,1270,16,3,1,1,2
2306,168141,1986,2012,1131,13,0,27,5,1,0,1
2307,228761,2007,2012,868,3,1270,16,3,1,1,2
2308,178761,1986,2012,1313,9,0,27,5,1,0,1
2309,402654,2007,2012,1643,38,1270,16,3,1,1,2
2310,255309,2007,2012,868,16,1270,16,3,1,1,2
2311,353982,2007,2012,1387,39,1270,16,3,1,1,2
2312,175221,1986,2012,1131,6,0,27,5,1,0,1
2313,111504,1978,2012,779,6,0,4,3,2,1,3
2314,336283,2007,2012,1519,22,1270,16,3,1,1,2
2315,88495,1997,2012,644,13,56,4,7,1,1,0
2316,174336,2009,2012,910,2,203,5,2,1,0,1
2317,187610,2009,2012,910,14,203,5,2,1,0,1
2318,182300,2006,2012,814,6,184,0,2,1,1,2
2319,199115,2006,2012,811,19,184,0,2,1,1,2
2320,61061,1985,2012,587,10,76,2,5,1,1,1
2321,65929,1986,2012,451,10,18,2,5,1,1,3
2322,234513,2006,2012,1149,3,536,11,1,1,1,1
2323,221238,2006,2012,914,13,536,11,1,1,1,1
2324,222566,2007,2012,1103,12,524,10,2,2,2,2
2325,131858,2005,2012,572,21,798,0,5,2,1,4
2326,177876,2005,2012,914,1,798,0,5,2,1,4
2327,211946,2008,2012,829,13,475,14,3,1,1,2
2328,243362,2007,2012,1394,4,524,10,2,2,2,2
2329,207079,2008,2012,829,14,475,14,3,1,1,2
2330,196460,1993,2012,1451,15,536,20,6,2,1,5
2331,226548,2008,2012,914,7,475,14,3,1,1,2
2332,48053,1992,2012,355,8,0,10,7,1,1,5
2333,247787,2007,2012,1394,12,524,10,2,2,2,2
2334,238938,2008,2012,1167,13,475,14,3,1,1,2
2335,228318,1993,2012,1288,19,536,20,6,2,1,5
2336,238053,2008,2012,914,23,475,14,3,1,1,2
2337,162831,2005,2012,743,5,798,0,5,2,1,4
2338,197345,2005,2012,914,17,798,0,5,2,1,4
2339,95132,1992,2012,644,7,0,10,7,1,1,5
2340,224778,1993,2012,1288,18,536,20,6,2,1,5
2341,230088,2008,2012,914,12,475,14,3,1,1,2
2342,158407,1993,2012,914,14,536,20,6,2,1,5
2343,158407,1993,2012,914,10,536,20,6,2,1,5
2344,169911,2005,2012,743,7,798,0,5,2,1,4
2345,117699,1993,2012,644,10,536,20,6,2,1,5
2346,117256,1993,2012,644,14,536,20,6,2,1,5
2347,207964,2008,2012,829,19,475,14,3,1,1,2
2348,139823,1992,2012,914,13,79,8,5,1,1,4
2349,118141,1993,2012,644,4,536,20,6,2,1,5
2350,170796,2005,2012,743,11,798,0,5,2,1,4
2351,146017,1993,2012,914,2,536,20,6,2,1,5
2352,119469,2005,2012,572,4,798,0,5,2,1,4
2353,230088,2008,2012,1167,8,475,14,3,1,1,2
2354,104424,1992,2012,644,4,79,8,5,1,1,4
2355,210619,2008,2012,829,14,475,14,3,1,1,2
2356,111504,1993,2012,644,3,536,20,6,2,1,5
2357,170796,2005,2012,743,18,798,0,5,2,1,4
2358,183185,2005,2012,914,6,798,0,5,2,1,4
2359,312389,2007,2012,1387,26,1270,16,3,1,1,2
2360,126548,1978,2012,903,6,0,4,3,2,1,3
2361,252212,2007,2012,868,26,1270,16,3,1,1,2
2362,159292,1986,2012,914,10,0,27,5,1,0,1
2363,215044,1986,2012,1377,7,0,27,5,1,0,1
2364,367256,2007,2012,1519,33,1270,16,3,1,1,2
2365,194690,2006,2012,903,11,181,11,3,1,1,3
2366,88495,1997,2012,644,14,56,4,7,1,1,0
2367,208407,2006,2012,811,20,184,0,2,1,1,2
2368,209734,2006,2012,910,3,184,0,2,1,1,2
2369,262831,2006,2012,1149,12,536,11,1,1,1,1
2370,84955,1992,2012,640,3,0,10,7,1,1,5
2371,141592,2005,2012,572,20,798,0,5,2,1,4
2372,123893,1993,2012,644,11,536,20,6,2,1,5
2373,220353,2008,2012,914,4,475,14,3,1,1,2
2374,232300,2007,2012,1103,12,524,10,2,2,2,2
2375,184070,2005,2012,914,2,798,0,5,2,1,4
2376,115044,1993,2012,644,20,536,20,6,2,1,5
2377,216814,2008,2012,914,2,475,14,3,1,1,2
2378,229203,2008,2012,914,22,475,14,3,1,1,2
2379,195575,2007,2012,1394,21,524,10,2,2,2,2
2380,256637,2007,2012,1394,11,524,10,2,2,2,2
2381,157522,1993,2012,914,15,536,20,6,2,1,5
2382,200000,2008,2012,829,2,475,14,3,1,1,2
2383,91150,1992,2012,644,11,0,10,7,1,1,5
2384,210619,2008,2012,829,6,475,14,3,1,1,2
2385,265044,2007,2012,1419,17,524,10,2,2,2,2
2386,215929,2008,2012,829,8,475,14,3,1,1,2
2387,198230,2005,2012,914,16,798,0,5,2,1,4
2388,247787,2007,2012,1394,14,524,10,2,2,2,2
2389,210619,2005,2012,1184,2,798,0,5,2,1,4
2390,259292,2007,2012,868,19,1270,16,3,1,1,2
2391,159292,1986,2012,914,8,0,27,5,1,0,1
2392,238053,2007,2012,868,24,1270,16,3,1,1,2
2393,166371,1978,2012,1327,2,0,4,3,2,1,3
2394,168141,1986,2012,1131,13,0,27,5,1,0,1
2395,86725,1997,2012,644,13,56,4,7,1,1,0
2396,192920,2009,2012,910,17,203,5,2,1,0,1
2397,207964,2006,2012,910,5,184,0,2,1,1,2
2398,208849,2006,2012,910,12,184,0,2,1,1,2
2399,132743,2006,2012,636,14,184,0,2,1,1,2
2400,111504,1986,2012,910,8,18,2,5,1,1,3
2401,106194,1986,2012,793,16,18,2,5,1,1,3
2402,343362,2006,2012,2056,2,536,11,1,1,1,1
2403,265486,2006,2012,1149,26,536,11,1,1,1,1
2404,278318,2006,2012,1437,21,536,11,1,1,1,1
2405,127433,1993,2012,644,13,536,20,6,2,1,5
2406,118584,1993,2012,644,20,536,20,6,2,1,5
2407,138495,2005,2012,572,16,798,0,5,2,1,4
2408,143362,2005,2012,572,9,798,0,5,2,1,4
2409,85840,1992,2012,640,15,0,10,7,1,1,5
2410,219469,2008,2012,829,11,475,14,3,1,1,2
2411,175221,2005,2012,743,7,798,0,5,2,1,4
2412,161061,1993,2012,914,18,536,20,6,2,1,5
2413,249557,2008,2012,1167,3,475,14,3,1,1,2
2414,238938,2007,2012,1419,21,524,10,2,2,2,2
2415,203982,2005,2012,914,22,798,0,5,2,1,4
2416,82300,1992,2012,576,4,0,10,7,1,1,5
2417,243362,2007,2012,1103,17,524,10,2,2,2,2
2418,128318,1993,2012,644,5,536,20,6,2,1,5
2419,84070,1992,2012,640,5,0,10,7,1,1,5
2420,49115,1992,2012,355,10,0,10,7,1,1,5
2421,212389,2008,2012,914,14,475,14,3,1,1,2
2422,154867,1993,2012,914,21,536,20,6,2,1,5
2423,224778,2007,2012,868,13,1270,16,3,1,1,2
2424,253097,2007,2012,868,20,1270,16,3,1,1,2
2425,159292,1986,2012,1131,1,0,27,5,1,0,1
2426,169911,1978,2012,1327,5,0,4,3,2,1,3
2427,377876,2007,2012,1519,27,1270,16,3,1,1,2
2428,176106,1986,2012,1377,1,0,27,5,1,0,1
2429,153982,1986,2012,914,3,0,27,5,1,0,1
2430,192035,2006,2012,903,7,181,11,3,1,1,3
2431,82300,1997,2012,644,3,56,4,7,1,1,0
2432,217699,2006,2012,910,7,184,0,2,1,1,2
2433,185840,2006,2012,910,3,184,0,2,1,1,2
2434,216814,2006,2012,910,20,184,0,2,1,1,2
2435,112389,1986,2012,910,11,18,2,5,1,1,3
2436,64601,1986,2012,508,11,18,2,5,1,1,3
2437,65486,1986,2012,508,12,18,2,5,1,1,3
2438,287610,2006,2012,1437,15,536,11,1,1,1,1
2439,194690,2006,2012,914,1,536,11,1,1,1,1
2440,273451,2006,2012,1412,10,536,11,1,1,1,1
2441,252212,2007,2012,1419,20,524,10,2,2,2,2
2442,194690,2005,2012,914,10,798,0,5,2,1,4
2443,218584,1993,2012,1761,5,536,20,6,2,1,5
2444,185840,2005,2012,914,3,798,0,5,2,1,4
2445,96460,1992,2012,640,7,0,10,7,1,1,5
2446,124778,2005,2012,572,4,798,0,5,2,1,4
2447,192920,2005,2012,914,8,798,0,5,2,1,4
2448,261061,2008,2012,1167,17,475,14,3,1,1,2
2449,115486,1993,2012,644,6,536,20,6,2,1,5
2450,181415,1993,2012,1288,2,536,20,6,2,1,5
2451,119469,1993,2012,644,8,536,20,6,2,1,5
2452,75221,1992,2012,640,15,0,10,7,1,1,5
2453,128318,1993,2012,644,5,536,20,6,2,1,5
2454,118584,1993,2012,644,4,536,20,6,2,1,5
2455,46902,1992,2012,355,1,0,10,7,1,1,5
2456,216814,1986,2012,1377,6,0,27,5,1,0,1
2457,242477,2007,2012,868,8,1270,16,3,1,1,2
2458,300884,2007,2012,1387,10,1270,16,3,1,1,2
2459,176991,1986,2012,1131,8,0,27,5,1,0,1
2460,380530,2007,2012,1519,15,1270,16,3,1,1,2
2461,184070,2006,2012,903,8,181,11,3,1,1,3
2462,140707,1978,2012,903,9,0,4,3,2,1,3
2463,75221,1997,2012,558,7,56,4,7,1,1,0
2464,203539,2006,2012,814,15,184,0,2,1,1,2
2465,123893,2003,2012,907,7,56,4,7,1,1,0
2466,146017,2006,2012,636,5,184,0,2,1,1,2
2467,211504,2006,2012,910,18,184,0,2,1,1,2
2468,214159,2006,2012,818,20,536,11,1,1,1,1
2469,211504,2006,2012,818,9,536,11,1,1,1,1
2470,188495,2005,2012,914,4,798,0,5,2,1,4
2471,117699,1993,2012,644,18,536,20,6,2,1,5
2472,185840,2005,2012,914,4,798,0,5,2,1,4
2473,256637,2007,2012,1394,5,524,10,2,2,2,2
2474,107964,1992,2012,644,11,79,8,5,1,1,4
2475,55752,1992,2012,355,7,0,10,7,1,1,5
2476,128318,1993,2012,644,18,536,20,6,2,1,5
2477,210619,2008,2012,829,22,475,14,3,1,1,2
2478,109292,1992,2012,644,13,79,8,5,1,1,4
2479,216814,2008,2012,829,17,475,14,3,1,1,2
2480,181415,1993,2012,1451,25,536,20,6,2,1,5
2481,52212,1992,2012,355,3,0,10,7,1,1,5
2482,261061,2007,2012,868,22,1270,16,3,1,1,2
2483,238938,2007,2012,868,5,1270,16,3,1,1,2
2484,207079,2006,2012,910,8,184,0,2,1,1,2
2485,206194,2006,2012,910,3,184,0,2,1,1,2
2486,66371,1986,2012,508,7,18,2,5,1,1,3
2487,194690,2006,2012,818,2,536,11,1,1,1,1
2488,154867,1993,2012,914,4,536,20,6,2,1,5
2489,216814,2007,2012,914,23,524,10,2,2,2,2
2490,217699,2008,2012,829,13,475,14,3,1,1,2
2491,233628,2007,2012,1103,20,524,10,2,2,2,2
2492,203539,2008,2012,829,4,475,14,3,1,1,2
2493,237168,2007,2012,1103,24,524,10,2,2,2,2
2494,231415,2008,2012,914,23,475,14,3,1,1,2
2495,57522,1992,2012,576,15,0,10,7,1,1,5
2496,194690,2005,2012,914,7,798,0,5,2,1,4
2497,166371,1992,2012,1448,7,79,8,5,1,1,4
2498,221238,2007,2012,1103,4,524,10,2,2,2,2
2499,130088,1978,2012,903,2,0,4,3,2,1,3
2500,218584,2007,2012,868,14,1270,16,3,1,1,2
2501,159292,2006,2012,857,6,181,11,3,1,1,3
2502,230088,2007,2012,868,11,1270,16,3,1,1,2
2503,181415,1986,2012,1131,11,0,27,5,1,0,1
2504,202654,2006,2012,903,8,181,11,3,1,1,3
2505,210619,2006,2012,903,9,181,11,3,1,1,3
2506,261061,1986,2012,2092,6,0,27,5,1,0,1
2507,194690,2006,2012,903,4,181,11,3,1,1,3
2508,263716,2007,2012,868,21,1270,16,3,1,1,2
2509,100000,1997,2012,644,14,56,4,7,1,1,0
2510,190265,2009,2012,910,14,203,5,2,1,0,1
2511,172566,2009,2012,910,3,203,5,2,1,0,1
2512,214159,2006,2012,910,19,184,0,2,1,1,2
2513,212389,2006,2012,910,10,184,0,2,1,1,2
2514,234513,2006,2012,910,20,184,0,2,1,1,2
2515,218584,2006,2012,910,10,184,0,2,1,1,2
2516,54867,1985,2012,498,9,76,2,5,1,1,1
2517,307079,2007,2012,1629,3,605,5,4,1,1,1
2518,445132,2007,2012,1690,26,605,5,4,1,1,1
2519,105309,1992,2012,644,10,79,8,5,1,1,4
2520,236283,2008,2012,914,13,475,14,3,1,1,2
2521,136283,1992,2012,914,10,79,8,5,1,1,4
2522,191150,2005,2012,914,11,798,0,5,2,1,4
2523,163716,1993,2012,914,2,536,20,6,2,1,5
2524,241592,2008,2012,914,25,475,14,3,1,1,2
2525,161946,1993,2012,914,11,536,20,6,2,1,5
2526,181415,1993,2012,1451,2,536,20,6,2,1,5
2527,159292,2005,2012,743,3,798,0,5,2,1,4
2528,230088,2008,2012,914,23,475,14,3,1,1,2
2529,225663,2008,2012,914,6,475,14,3,1,1,2
2530,232743,2008,2012,914,10,475,14,3,1,1,2
2531,214601,2005,2012,914,16,798,0,5,2,1,4
2532,199115,2005,2012,914,8,798,0,5,2,1,4
2533,157522,1993,2012,914,5,536,20,6,2,1,5
2534,185840,2005,2012,743,20,798,0,5,2,1,4
2535,142477,2005,2012,572,5,798,0,5,2,1,4
2536,155752,1993,2012,914,2,536,20,6,2,1,5
2537,212389,2008,2012,829,17,475,14,3,1,1,2
2538,90265,1993,2012,644,17,536,20,6,2,1,5
2539,157522,1986,2012,914,10,0,27,5,1,0,1
2540,192035,2007,2012,868,3,1270,16,3,1,1,2
2541,245132,2006,2012,1192,10,181,11,3,1,1,3
2542,237168,2007,2012,868,25,1270,16,3,1,1,2
2543,176991,1986,2012,1131,4,0,27,5,1,0,1
2544,198230,2006,2012,903,5,181,11,3,1,1,3
2545,201327,2006,2012,903,7,181,11,3,1,1,3
2546,362831,2007,2012,1387,33,1270,16,3,1,1,2
